Row_ID,TP_entities,FP_entities,FN_entities,TP_rel,FP_rel,FN_rel,TP_entity_pairs,FP_entity_pairs,FN_entity_pairs,TP_relation_pairs,FP_relation_pairs,FN_relation_pairs
441,4,0,1,3,0,1,"('movant', 'person'); ('dominican republic', 'location'); ('rio grande river', 'location'); ('hidalgo, texas', 'location')",,"('united states', 'location')","('movant', 'dominican republic'); ('movant', 'rio grande river'); ('movant', 'hidalgo, texas')",,"('movant', 'united states')"
442,3,0,0,2,1,2,"('defendant', 'person'); ('falfurrias, texas', 'location'); ('undocumented aliens', 'smuggled_items')",,,"('defendant', 'falfurrias, texas'); ('defendant', 'undocumented aliens')","('undocumented aliens', 'falfurrias, texas')","('defendant', 'white chevrolet pickup'); ('white chevrolet pickup', 'undocumented aliens')"
443,0,2,0,0,0,0,,"('no extracted entities', 'person'); ('no extracted entities', 'location')",,,,
444,0,1,0,0,0,0,,"('aliens', 'person')",,,,
445,0,0,2,0,0,1,,,"('material witnesses', 'person'); ('juveniles', 'person')",,,"('material witnesses', 'juveniles')"
446,1,1,2,0,2,1,"('el salvador', 'location')","('mejia-morales', 'person')","('mr. mejia-morales', 'person'); ('guatemalan', 'location')",,"('mejia-morales', 'guatemala'); ('el salvador', 'other individuals')","('mr. mejia-morales', 'guatemalan')"
447,1,0,1,0,0,2,"('gutierrez-castro', 'person')",,"('witnesses', 'person')",,,"('gutierrez-castro', 'witnesses'); ('gutierrez-castro', 'united states')"
448,1,1,1,0,1,3,"('gutierrez-castro', 'person')","('members of the operation', 'person')","('members', 'person')",,"('gutierrez-castro', 'members of the operation')","('gutierrez-castro', 'illegal alien smuggling operation'); ('members', 'illegal alien smuggling operation'); ('members', 'illegal aliens')"
449,2,0,1,1,0,3,"('angel antonio perez', 'person'); ('laredo, texas', 'location')",,"('passengers', 'person')","('angel antonio perez', 'laredo, texas')",,"('angel antonio perez', 'car'); ('angel antonio perez', 'passengers'); ('car', 'passengers')"
450,1,0,1,0,0,3,"('perez', 'person')",,"('passengers', 'person')",,,"('perez', 'passengers'); ('perez', 'united states'); ('passengers', 'united states')"
451,1,0,1,0,1,3,"('perez', 'person')",,"('individual', 'person')",,"('perez', 'another individual')","('individual', 'perez'); ('individual', 'alien smuggling operation'); ('perez', 'alien smuggling operation')"
452,0,1,1,0,0,0,,"('nissan maxima', 'means_of_transportation')","('blue nissan maxima', 'means_of_transportation')",,,
453,3,0,0,3,0,0,"('leonor garcia', 'person'); ('soto', 'person'); ('juan carlos de la cruz-calamino', 'person')",,,"('leonor garcia', 'soto'); ('leonor garcia', 'juan carlos de la cruz-calamino'); ('soto', 'juan carlos de la cruz-calamino')",,
454,1,0,0,0,0,0,"('nissan', 'means_of_transportation')",,,,,
455,1,0,1,0,0,1,"('delacruz', 'person')",,"('back seat', 'means_of_transportation')",,,"('delacruz', 'back seat')"
456,2,0,0,1,0,0,"('delacruz', 'person'); ('undocumented alien', 'smuggled_items')",,,"('delacruz', 'undocumented alien')",,
457,4,2,2,3,4,2,"('i-35', 'routes'); ('cotulla, texas', 'location'); ('soto', 'person'); ('aliens', 'smuggled_items')","(""soto's vehicle"", 'means_of_transportation'); ('ilicit drugs', 'smuggled_items')","('vehicle', 'means_of_transportation'); ('illicit drugs', 'smuggled_items')","('i-35', 'cotulla, texas'); ('soto', 'i-35'); ('i-35', 'aliens')","('soto', ""soto's vehicle""); (""soto's vehicle"", 'aliens'); (""soto's vehicle"", 'ilicit drugs'); ('i-35', 'ilicit drugs')","('soto', 'vehicle'); ('i-35', 'illicit drugs')"
458,3,0,1,2,1,1,"('delacruz', 'person'); ('vehicle', 'means_of_transportation'); ('route', 'routes')",,"('border', 'location')","('delacruz', 'vehicle'); ('vehicle', 'route')","('delacruz', 'route')","('vehicle', 'border')"
459,4,1,0,4,1,1,"('white malibu sedan', 'means_of_transportation'); ('black dodge truck', 'means_of_transportation'); ('u.s. 59', 'routes'); ('farm-to-market road 2050', 'routes')","('border patrol station parking lot', 'location')",,"('white malibu sedan', 'u.s. 59'); ('black dodge truck', 'u.s. 59'); ('white malibu sedan', 'farm-to-market road 2050'); ('black dodge truck', 'farm-to-market road 2050')","('farm-to-market road 2050', 'border patrol station parking lot')","('white malibu sedan', 'black dodge truck')"
460,7,0,0,5,1,1,"('vehicles', 'means_of_transportation'); ('illegal aliens', 'smuggled_items'); ('farm-to-market road 2050', 'routes'); ('highway 16', 'routes'); ('bruni', 'location'); ('houston', 'location'); ('san antonio', 'location')",,,"('vehicles', 'illegal aliens'); ('illegal aliens', 'farm-to-market road 2050'); ('illegal aliens', 'highway 16'); ('illegal aliens', 'houston'); ('illegal aliens', 'san antonio')","('vehicles', 'bruni')","('illegal aliens', 'bruni')"
461,2,2,2,0,2,2,"('u.s. 59', 'routes'); ('u.s. 359', 'routes')","('freer', 'location'); ('hebbronville', 'location')","('freer checkpoint', 'location'); ('hebbronville checkpoint', 'location')",,"('freer', 'u.s. 59'); ('hebbronville', 'u.s. 359')","('freer checkpoint', 'u.s. 59'); ('hebbronville checkpoint', 'u.s. 359')"
462,1,1,1,0,1,1,"('white car', 'means_of_transportation')","('dodge truck', 'means_of_transportation')","('black dodge truck', 'means_of_transportation')",,"('dodge truck', 'white car')","('black dodge truck', 'white car')"
463,3,0,0,2,1,0,"('black truck', 'means_of_transportation'); ('camper', 'means_of_transportation'); ('illegal aliens', 'smuggled_items')",,,"('black truck', 'camper'); ('camper', 'illegal aliens')","('black truck', 'illegal aliens')",
464,2,0,0,1,0,0,"('corinth, texas', 'location'); ('laredo', 'location')",,,"('corinth, texas', 'laredo')",,
465,2,1,2,0,3,3,"('rental car', 'means_of_transportation'); ('dallas, texas', 'location')","('hertz', 'organization')","('second vehicle', 'means_of_transportation'); ('hertz dallas-fort worth', 'organization')",,"('rental car', 'dallas, texas'); ('rental car', 'hertz'); ('dallas, texas', 'hertz')","('second vehicle', 'rental car'); ('second vehicle', 'dallas, texas'); ('rental car', 'hertz dallas-fort worth')"
466,2,0,0,1,0,0,"('smugglers', 'person'); ('rental cars', 'means_of_transportation')",,,"('smugglers', 'rental cars')",,
467,1,0,0,0,0,0,"('white car', 'means_of_transportation')",,,,,
468,1,0,1,0,0,1,"('ricardo rodriguez', 'person')",,"('trunk', 'means_of_transportation')",,,"('ricardo rodriguez', 'trunk')"
469,1,0,1,0,0,1,"('trunk passengers', 'person')",,"('country', 'location')",,,"('trunk passengers', 'country')"
470,3,0,0,0,2,2,"('ricardo rodriguez', 'person'); ('black truck', 'means_of_transportation'); ('white sedan', 'means_of_transportation')",,,,"('ricardo rodriguez', 'black truck'); ('ricardo rodriguez', 'white sedan')","('black truck', 'ricardo rodriguez'); ('white sedan', 'ricardo rodriguez')"
471,4,0,0,1,4,2,"('benavides', 'person'); ('corinth, texas', 'location'); ('dallas', 'location'); ('vehicles', 'means_of_transportation')",,,"('benavides', 'vehicles')","('benavides', 'corinth, texas'); ('benavides', 'dallas'); ('corinth, texas', 'vehicles'); ('dallas', 'vehicles')","('vehicles', 'corinth, texas'); ('vehicles', 'dallas')"
472,2,0,2,1,0,4,"('defendant', 'person'); ('laredo, texas', 'location')",,"('child', 'person'); ('united states', 'location')","('defendant', 'laredo, texas')",,"('defendant', 'child'); ('defendant', 'united states'); ('child', 'united states'); ('child', 'laredo, texas')"
473,2,0,1,0,1,1,"('defendant', 'person'); ('texas', 'location')",,"('child', 'person')",,"('defendant', 'texas')","('defendant', 'child')"
474,2,0,0,1,0,0,"('defendant', 'person'); ('ih-35', 'routes')",,,"('defendant', 'ih-35')",,
475,2,0,0,1,0,0,"(""child's mother"", 'person'); ('aliens', 'smuggled_items')",,,"(""child's mother"", 'aliens')",,
476,2,1,1,0,2,2,"(""defendant's sister"", 'person'); ('mother-in-law', 'person')","('defendant', 'person')","('baby', 'person')",,"('defendant', ""defendant's sister""); (""defendant's sister"", 'mother-in-law')","(""defendant's sister"", 'baby'); ('baby', 'mother-in-law')"
477,2,0,1,0,1,2,"('defendant', 'person'); ('united states', 'location')",,"('child', 'person')",,"('defendant', 'united states')","('defendant', 'child'); ('child', 'united states')"
478,0,2,2,0,1,1,,"('defendant', 'person'); (""the child's real mother"", 'person')","(""child's real mother"", 'person'); (""defendant's sister"", 'person')",,"('defendant', ""the child's real mother"")","(""child's real mother"", ""defendant's sister"")"
479,3,1,0,2,2,1,"('rojas-mendoza', 'person'); ('illegal aliens', 'smuggled_items'); ('mexico', 'location')","('unknown person', 'person')",,"('rojas-mendoza', 'illegal aliens'); ('illegal aliens', 'mexico')","('rojas-mendoza', 'unknown person'); ('unknown person', 'illegal aliens')","('rojas-mendoza', 'mexico')"
480,2,2,1,0,3,1,"('houston', 'location'); ('south texas', 'location')","('he', 'person'); ('chevy tahoe', 'means_of_transportation')","('stolen chevy tahoe', 'means_of_transportation')",,"('he', 'houston'); ('he', 'south texas'); ('he', 'chevy tahoe')","('houston', 'south texas')"
481,4,1,2,1,5,2,"('rojas-mendoza', 'person'); ('tahoe', 'means_of_transportation'); ('aliens', 'smuggled_items'); ('dirt road', 'routes')","('unknown person', 'person')","('motel', 'location'); ('guides', 'person')","('rojas-mendoza', 'tahoe')","('unknown person', 'tahoe'); ('rojas-mendoza', 'aliens'); ('unknown person', 'aliens'); ('tahoe', 'dirt road'); ('aliens', 'dirt road')","('aliens', 'guides'); ('aliens', 'tahoe')"
482,3,0,1,0,3,3,"('rojas-mendoza', 'person'); ('aliens', 'smuggled_items'); ('vehicle', 'means_of_transportation')",,"('driver', 'person')",,"('rojas-mendoza', 'aliens'); ('rojas-mendoza', 'vehicle'); ('aliens', 'vehicle')","('vehicle', 'aliens'); ('vehicle', 'rojas-mendoza'); ('vehicle', 'driver')"
483,1,0,1,0,1,1,"('tahoe', 'means_of_transportation')",,"('people', 'smuggled_items')",,"('tahoe', 'people')","('people', 'tahoe')"
484,4,0,5,3,0,6,"('rojas-mendoza', 'person'); ('houston', 'location'); ('south texas', 'location'); ('aliens', 'smuggled_items')",,"('u.s.', 'location'); ('co-conspirator', 'person'); ('hotel', 'location'); ('guides', 'person'); ('driver', 'person')","('rojas-mendoza', 'houston'); ('rojas-mendoza', 'south texas'); ('rojas-mendoza', 'aliens')",,"('rojas-mendoza', 'u.s.'); ('rojas-mendoza', 'co-conspirator'); ('rojas-mendoza', 'hotel'); ('rojas-mendoza', 'guides'); ('rojas-mendoza', 'driver'); ('aliens', 'guides')"
485,3,0,0,3,0,0,"('allende-garcia', 'person'); ('tractor-trailer', 'means_of_transportation'); ('laredo, texas', 'location')",,,"('allende-garcia', 'tractor-trailer'); ('allende-garcia', 'laredo, texas'); ('tractor-trailer', 'laredo, texas')",,
486,1,2,1,0,3,1,"('windjammer', 'means_of_transportation')","('border patrol agents', 'person'); ('three men', 'person')","('men', 'person')",,"('border patrol agents', 'three men'); ('three men', 'windjammer'); ('border patrol agents', 'windjammer')","('men', 'windjammer')"
487,2,0,1,0,1,2,"('mexicans', 'person'); ('united states', 'location')",,"('men', 'person')",,"('mexicans', 'united states')","('men', 'mexicans'); ('men', 'united states')"
488,3,0,3,3,0,5,"('agent', 'person'); ('aliens', 'smuggled_items'); ('truck', 'means_of_transportation')",,"('men', 'person'); ('women', 'person'); ('cab', 'means_of_transportation')","('agent', 'aliens'); ('agent', 'truck'); ('aliens', 'truck')",,"('agent', 'cab'); ('aliens', 'men'); ('aliens', 'women'); ('aliens', 'cab'); ('cab', 'truck')"
489,2,0,1,0,0,3,"('carlos mario hernandez-lopez', 'person'); ('maria guadalupe martinez-garcia', 'person')",,"('aliens', 'smuggled_items')",,,"('carlos mario hernandez-lopez', 'aliens'); ('maria guadalupe martinez-garcia', 'aliens'); ('carlos mario hernandez-lopez', 'maria guadalupe martinez-garcia')"
490,3,0,0,2,1,0,"('hernandez-lopez', 'person'); ('mexico', 'location'); ('united states', 'location')",,,"('hernandez-lopez', 'mexico'); ('hernandez-lopez', 'united states')","('mexico', 'united states')",
491,3,2,1,0,6,6,"('raft', 'means_of_transportation'); ('rio grande', 'location'); ('united states', 'location')","('two aliens', 'smuggled_items'); ('several other people', 'smuggled_items')","('aliens', 'person')",,"('two aliens', 'raft'); ('several other people', 'raft'); ('two aliens', 'rio grande'); ('several other people', 'rio grande'); ('two aliens', 'united states'); ('several other people', 'united states')","('aliens', 'rio grande'); ('aliens', 'raft'); ('aliens', 'united states'); ('rio grande', 'raft'); ('rio grande', 'united states'); ('raft', 'united states')"
492,7,0,2,4,8,8,"('hernandez-lopez', 'person'); ('martinez-garcia', 'person'); ('allende-garcia', 'person'); ('man', 'person'); ('woman', 'person'); ('car', 'means_of_transportation'); ('truck', 'means_of_transportation')",,"('house', 'location'); ('cab', 'means_of_transportation')","('hernandez-lopez', 'allende-garcia'); ('martinez-garcia', 'allende-garcia'); ('man', 'car'); ('woman', 'car')","('hernandez-lopez', 'martinez-garcia'); ('man', 'woman'); ('hernandez-lopez', 'car'); ('martinez-garcia', 'car'); ('hernandez-lopez', 'truck'); ('martinez-garcia', 'truck'); ('man', 'truck'); ('woman', 'truck')","('man', 'hernandez-lopez'); ('woman', 'hernandez-lopez'); ('man', 'martinez-garcia'); ('woman', 'martinez-garcia'); ('hernandez-lopez', 'cab'); ('martinez-garcia', 'cab'); ('cab', 'truck'); ('truck', 'allende-garcia')"
493,2,0,2,1,0,3,"('aliens', 'smuggled_items'); ('cab', 'means_of_transportation')",,"('blanket', 'smuggled_items'); ('sleeper compartment', 'means_of_transportation')","('aliens', 'cab')",,"('aliens', 'blanket'); ('aliens', 'sleeper compartment'); ('blanket', 'sleeper compartment')"
494,2,0,1,0,1,2,"('hernandez-lopez', 'person'); ('martinez-garcia', 'person')",,"('man', 'person')",,"('hernandez-lopez', 'martinez-garcia')","('hernandez-lopez', 'man'); ('martinez-garcia', 'man')"
495,1,0,2,0,0,2,"('allende-garcia', 'person')",,"('aliens', 'person'); ('man', 'person')",,,"('aliens', 'man'); ('man', 'allende-garcia')"
496,2,1,1,0,3,3,"('aliens', 'smuggled_items'); ('truck', 'means_of_transportation')","('border patrol agent', 'person')","('sleeper compartment', 'means_of_transportation')",,"('border patrol agent', 'aliens'); ('border patrol agent', 'truck'); ('aliens', 'truck')","('truck', 'aliens'); ('aliens', 'sleeper compartment'); ('truck', 'sleeper compartment')"
497,4,0,0,1,4,2,"('allende-garcia', 'person'); ('windjammer', 'means_of_transportation'); ('sleeper compartment', 'means_of_transportation'); ('aliens', 'smuggled_items')",,,"('allende-garcia', 'aliens')","('allende-garcia', 'windjammer'); ('allende-garcia', 'sleeper compartment'); ('windjammer', 'aliens'); ('sleeper compartment', 'aliens')","('aliens', 'windjammer'); ('aliens', 'sleeper compartment')"
498,5,0,2,0,4,6,"('allende-garcia', 'person'); ('raft', 'means_of_transportation'); ('house', 'location'); ('cars', 'means_of_transportation'); ('truck', 'means_of_transportation')",,"('aliens', 'smuggled_items'); ('smuggling network', 'organization')",,"('allende-garcia', 'raft'); ('allende-garcia', 'house'); ('allende-garcia', 'cars'); ('allende-garcia', 'truck')","('aliens', 'raft'); ('aliens', 'house'); ('aliens', 'cars'); ('aliens', 'truck'); ('smuggling network', 'aliens'); ('allende-garcia', 'smuggling network')"
499,3,0,0,3,0,0,"('fernando munoz-martinez', 'person'); ('pickup-truck', 'means_of_transportation'); ('interstate 35', 'routes')",,,"('fernando munoz-martinez', 'pickup-truck'); ('fernando munoz-martinez', 'interstate 35'); ('pickup-truck', 'interstate 35')",,
500,3,0,0,2,1,0,"('artesia wells, texas', 'location'); ('pickup-truck', 'means_of_transportation'); ('highway 133', 'routes')",,,"('pickup-truck', 'artesia wells, texas'); ('pickup-truck', 'highway 133')","('artesia wells, texas', 'highway 133')",
501,2,0,0,1,0,0,"('truck', 'means_of_transportation'); ('i-35', 'routes')",,,"('truck', 'i-35')",,
502,3,0,1,2,1,3,"('munoz-martinez', 'person'); ('truck', 'means_of_transportation'); ('illegal aliens', 'smuggled_items')",,"('driver', 'person')","('munoz-martinez', 'truck'); ('munoz-martinez', 'illegal aliens')","('truck', 'illegal aliens')","('illegal aliens', 'truck'); ('driver', 'truck'); ('munoz-martinez', 'driver')"
503,2,0,0,1,0,0,"('i-35', 'routes'); ('rural area', 'location')",,,"('i-35', 'rural area')",,
504,3,0,0,3,0,0,"('diaz-galiana', 'person'); ('illegal aliens', 'smuggled_items'); ('united states', 'location')",,,"('diaz-galiana', 'illegal aliens'); ('diaz-galiana', 'united states'); ('illegal aliens', 'united states')",,
505,1,0,2,1,0,2,"('diaz-galiana', 'person')",,"('codefendant', 'person'); ('residence', 'location')","('diaz-galiana', 'codefendant')",,"('codefendant', 'residence'); ('diaz-galiana', 'residence')"
506,2,0,1,1,0,1,"('diaz-galiana', 'person'); ('rose hill, north carolina', 'location')",,"('united states', 'location')","('diaz-galiana', 'rose hill, north carolina')",,"('diaz-galiana', 'united states')"
507,3,0,0,2,0,0,"('diaz-galiana', 'person'); ('united states', 'location'); ('north carolina', 'location')",,,"('diaz-galiana', 'united states'); ('diaz-galiana', 'north carolina')",,
508,6,0,0,8,0,0,"('jesus pacheco-pina', 'person'); ('chapa', 'person'); ('illegal aliens', 'smuggled_items'); ('south texas', 'location'); ('laredo', 'location'); ('united states', 'location')",,,"('jesus pacheco-pina', 'illegal aliens'); ('chapa', 'jesus pacheco-pina'); ('illegal aliens', 'south texas'); ('jesus pacheco-pina', 'south texas'); ('illegal aliens', 'laredo'); ('jesus pacheco-pina', 'laredo'); ('illegal aliens', 'united states'); ('jesus pacheco-pina', 'united states')",,
509,1,0,0,0,0,0,"('pacheco', 'person')",,,,,
510,1,0,0,0,0,0,"('pacheco', 'person')",,,,,
511,3,0,0,3,0,0,"('pacheco', 'person'); ('chapa', 'person'); ('cell phone', 'means_of_communication')",,,"('pacheco', 'chapa'); ('pacheco', 'cell phone'); ('chapa', 'cell phone')",,
512,3,0,0,2,0,0,"('chapa', 'person'); ('pacheco', 'person'); ('sport utility vehicle', 'means_of_transportation')",,,"('chapa', 'pacheco'); ('chapa', 'sport utility vehicle')",,
513,3,0,0,3,0,0,"('smugglers', 'person'); ('houston, texas', 'location'); ('illegal immigrants', 'smuggled_items')",,,"('smugglers', 'illegal immigrants'); ('smugglers', 'houston, texas'); ('illegal immigrants', 'houston, texas')",,
514,2,1,1,2,1,0,"('smugglers', 'person'); ('united states', 'location')","('illegal immigrants', 'person')","('illegal immigrants', 'smuggled_items')","('illegal immigrants', 'smugglers'); ('illegal immigrants', 'united states')","('smugglers', 'united states')",
515,1,1,3,0,1,6,"('illegal immigrants', 'smuggled_items')","('guardado-mezen', 'person')","('defendant guardado-mezen', 'person'); ('co-defendants', 'person'); ('apartment', 'location')",,"('guardado-mezen', 'illegal immigrants')","('defendant guardado-mezen', 'co-defendants'); ('defendant guardado-mezen', 'apartment'); ('defendant guardado-mezen', 'illegal immigrants'); ('co-defendants', 'apartment'); ('co-defendants', 'illegal immigrants'); ('apartment', 'illegal immigrants')"
516,3,0,1,2,1,2,"('defendants', 'person'); ('illegal immigrants', 'smuggled_items'); ('apartment', 'location')",,"('guns', 'smuggled_items')","('defendants', 'illegal immigrants'); ('defendants', 'apartment')","('illegal immigrants', 'apartment')","('defendants', 'guns'); ('guns', 'illegal immigrants')"
517,3,0,1,0,3,3,"('defendant', 'person'); ('co-defendants', 'person'); ('cars', 'means_of_transportation')",,"('individuals', 'person')",,"('defendant', 'co-defendants'); ('defendant', 'cars'); ('co-defendants', 'cars')","('defendant', 'individuals'); ('co-defendants', 'individuals'); ('individuals', 'cars')"
518,2,0,3,1,0,4,"('henry gutierrez-andrade', 'person'); ('cell phone', 'means_of_communication')",,"('captives', 'person'); ('family members', 'person'); ('original smugglers', 'person')","('henry gutierrez-andrade', 'cell phone')",,"('henry gutierrez-andrade', 'captives'); ('captives', 'cell phone'); ('captives', 'family members'); ('captives', 'original smugglers')"
519,3,0,2,0,3,4,"('defendant', 'person'); ('co-defendants', 'person'); ('houston', 'location')",,"('captives', 'person'); ('apartment', 'location')",,"('defendant', 'co-defendants'); ('defendant', 'houston'); ('co-defendants', 'houston')","('defendant', 'captives'); ('co-defendants', 'captives'); ('captives', 'apartment'); ('apartment', 'houston')"
520,1,0,1,0,0,1,"('defendants', 'person')",,"('captives', 'person')",,,"('defendants', 'captives')"
521,1,0,3,0,0,4,"('griselda barnica', 'person')",,"('daughter', 'person'); ('captives', 'person'); ('apartment', 'location')",,,"('griselda barnica', 'daughter'); ('griselda barnica', 'apartment'); ('daughter', 'apartment'); ('captives', 'apartment')"
522,1,0,1,0,0,1,"('jose efrain linares-tabora', 'person')",,"('captives', 'person')",,,"('jose efrain linares-tabora', 'captives')"
523,3,0,2,0,3,4,"('defendants', 'person'); ('co-defendants', 'person'); ('original smugglers', 'person')",,"('captives', 'person'); ('family members', 'person')",,"('defendants', 'co-defendants'); ('defendants', 'original smugglers'); ('co-defendants', 'original smugglers')","('defendants', 'captives'); ('captives', 'family members'); ('family members', 'co-defendants'); ('family members', 'original smugglers')"
524,0,1,4,0,0,3,,"('guardado-mezeen', 'person')","('guardado-mezen', 'person'); ('captives', 'person'); ('friend', 'person'); ('original group', 'person')",,,"('guardado-mezen', 'captives'); ('captives', 'friend'); ('friend', 'original group')"
525,2,0,0,1,0,0,"('guardado-mezen', 'person'); ('car', 'means_of_transportation')",,,"('guardado-mezen', 'car')",,
526,2,0,2,1,0,3,"('co-defendant', 'person'); ('pistol', 'smuggled_items')",,"('captives', 'person'); ('room', 'location')","('co-defendant', 'pistol')",,"('co-defendant', 'captives'); ('captives', 'pistol'); ('captives', 'room')"
527,1,1,1,0,1,1,"('toilet tank', 'location')","('loaded handguns', 'smuggled_items')","('handguns', 'smuggled_items')",,"('loaded handguns', 'toilet tank')","('handguns', 'toilet tank')"
528,4,0,1,4,1,3,"('garza', 'person'); ('extended-cab dodge pickup truck', 'means_of_transportation'); ('laredo, texas', 'location'); ('interstate 35', 'routes')",,"('united states', 'location')","('garza', 'extended-cab dodge pickup truck'); ('garza', 'laredo, texas'); ('garza', 'interstate 35'); ('extended-cab dodge pickup truck', 'interstate 35')","('laredo, texas', 'interstate 35')","('garza', 'united states'); ('extended-cab dodge pickup truck', 'united states'); ('extended-cab dodge pickup truck', 'laredo, texas')"
529,0,3,3,0,3,2,,"('she', 'person'); ('her one-and-one-half-year-old child', 'person'); ('a friend', 'person')","('passengers', 'person'); ('child', 'person'); ('friend', 'person')",,"('she', 'her one-and-one-half-year-old child'); ('she', 'a friend'); ('her one-and-one-half-year-old child', 'a friend')","('passengers', 'child'); ('passengers', 'friend')"
530,2,0,1,0,1,2,"('mexican citizens', 'person'); ('united states', 'location')",,"('men', 'person')",,"('mexican citizens', 'united states')","('men', 'mexican citizens'); ('men', 'united states')"
531,2,0,0,1,0,0,"('united states', 'location'); ('aliens', 'smuggled_items')",,,"('aliens', 'united states')",,
532,2,1,0,1,2,0,"('men', 'person'); ('gas station', 'location')","('she', 'person')",,"('men', 'gas station')","('she', 'men'); ('she', 'gas station')",
533,2,1,1,1,1,2,"('garza', 'person'); ('bus station', 'location')","('border control checkpoint', 'location')","('men', 'person')","('garza', 'bus station')","('garza', 'border control checkpoint')","('garza', 'men'); ('men', 'bus station')"
534,2,0,2,0,1,3,"('garza', 'person'); ('truck', 'means_of_transportation')",,"('men', 'person'); ('back seat', 'means_of_transportation')",,"('garza', 'truck')","('garza', 'men'); ('men', 'truck'); ('men', 'back seat')"
535,2,0,3,0,1,4,"('aliens', 'smuggled_items'); ('child', 'person')",,"('floorboards', 'means_of_transportation'); ('back seat', 'means_of_transportation'); ('front seat', 'means_of_transportation')",,"('aliens', 'child')","('aliens', 'floorboards'); ('aliens', 'back seat'); ('aliens', 'front seat'); ('child', 'back seat')"
536,1,0,2,1,0,1,"('pickup truck', 'means_of_transportation')",,"('aliens', 'smuggled_items'); ('vacis machine', 'organization')","('aliens', 'pickup truck')",,"('pickup truck', 'vacis machine')"
537,3,0,0,3,0,0,"('fernando munoz-martinez', 'person'); ('pickup-truck', 'means_of_transportation'); ('interstate 35', 'routes')",,,"('fernando munoz-martinez', 'pickup-truck'); ('fernando munoz-martinez', 'interstate 35'); ('pickup-truck', 'interstate 35')",,
538,3,0,0,2,1,0,"('artesia wells, texas', 'location'); ('pickup-truck', 'means_of_transportation'); ('highway 133', 'routes')",,,"('pickup-truck', 'artesia wells, texas'); ('pickup-truck', 'highway 133')","('artesia wells, texas', 'highway 133')",
539,2,0,0,1,0,0,"('truck', 'means_of_transportation'); ('i-35', 'routes')",,,"('truck', 'i-35')",,
540,3,0,1,2,1,3,"('munoz-martinez', 'person'); ('truck', 'means_of_transportation'); ('illegal aliens', 'smuggled_items')",,"('driver', 'person')","('munoz-martinez', 'truck'); ('munoz-martinez', 'illegal aliens')","('truck', 'illegal aliens')","('illegal aliens', 'truck'); ('driver', 'truck'); ('munoz-martinez', 'driver')"
541,3,1,0,3,2,0,"('popoca', 'person'); ('aliens', 'smuggled_items'); ('mexico', 'location')","('united states', 'location')",,"('popoca', 'aliens'); ('popoca', 'mexico'); ('aliens', 'mexico')","('aliens', 'united states'); ('popoca', 'united states')",
